price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,age
320000.0,3.0,1.0,5850.0,1.0,0.0,0.0,3.0,7.0,400.0,98108.0,47.5498,-122.298,1440.0,5850.0,60.0
283748.0,3.0,2.25,9560.0,2.0,0.0,0.0,3.0,7.0,0.0,98023.0,47.2998,-122.387,1800.0,9560.0,25.0
370000.0,3.0,2.25,7620.0,1.0,0.0,0.0,3.0,7.0,320.0,98011.0,47.774,-122.208,1600.0,8215.0,27.0
399950.0,4.0,2.75,41689.0,1.0,0.0,0.0,4.0,8.0,1600.0,98042.0,47.3493,-122.062,2100.0,41384.0,26.0
360000.0,5.0,2.5,6902.0,1.0,0.0,0.0,3.0,8.0,1200.0,98058.0,47.4332,-122.144,2080.0,5586.0,38.0
365000.0,2.0,1.5,8060.0,1.0,0.0,0.0,4.0,7.0,0.0,98136.0,47.5146,-122.386,1500.0,8060.0,64.0
396900.0,3.0,2.0,3120.0,2.0,0.0,0.0,3.0,7.0,0.0,98115.0,47.6943,-122.307,1360.0,3120.0,25.0
321000.0,3.0,2.5,4500.0,2.0,0.0,0.0,3.0,7.0,0.0,98001.0,47.3371,-122.256,2014.0,4500.0,10.0
245000.0,3.0,2.0,7008.0,1.0,0.0,0.0,3.0,7.0,0.0,98030.0,47.3702,-122.182,1680.0,7200.0,30.0
502000.0,2.0,1.0,4704.0,1.5,0.0,1.0,3.0,8.0,0.0,98136.0,47.5256,-122.392,1820.0,4704.0,83.0
257000.0,4.0,2.75,7642.0,1.0,0.0,0.0,3.0,8.0,530.0,98023.0,47.2946,-122.37,2320.0,7933.0,24.0
423000.0,4.0,1.75,7303.0,1.0,0.0,0.0,3.0,7.0,870.0,98034.0,47.7129,-122.203,1710.0,7200.0,38.0
485000.0,4.0,2.25,9911.0,1.0,0.0,0.0,4.0,7.0,0.0,98008.0,47.6019,-122.116,1650.0,8670.0,58.0
500000.0,4.0,2.5,8560.0,2.0,0.0,0.0,3.0,8.0,0.0,98059.0,47.4877,-122.143,2400.0,7756.0,12.0
442000.0,2.0,1.0,4313.0,1.5,0.0,2.0,4.0,6.0,0.0,98126.0,47.5677,-122.38,1480.0,5750.0,97.0
475000.0,3.0,1.75,3825.0,1.5,0.0,0.0,3.0,7.0,0.0,98105.0,47.666,-122.327,2000.0,3825.0,90.0
625000.0,4.0,2.25,9935.0,2.0,0.0,0.0,3.0,8.0,0.0,98028.0,47.7685,-122.257,2820.0,9722.0,29.0
194000.0,3.0,1.0,6050.0,1.0,0.0,0.0,3.0,6.0,360.0,98178.0,47.4945,-122.249,1070.0,6050.0,70.0
410000.0,3.0,2.25,19206.0,2.0,0.0,0.0,3.0,7.0,0.0,98074.0,47.62,-122.052,1710.0,21485.0,25.0
1034500.0,4.0,2.5,10858.0,2.0,0.0,0.0,3.0,9.0,0.0,98004.0,47.6336,-122.192,2510.0,21673.0,11.0
490000.0,4.0,2.5,6157.0,2.0,0.0,0.0,3.0,7.0,0.0,98065.0,47.5389,-121.89,2060.0,5292.0,9.0
348500.0,4.0,1.75,7575.0,1.0,0.0,0.0,3.0,7.0,390.0,98034.0,47.7205,-122.218,1670.0,7575.0,42.0
380000.0,3.0,1.0,3000.0,1.5,0.0,0.0,3.0,6.0,0.0,98103.0,47.6506,-122.346,1350.0,3000.0,114.0
660000.0,3.0,2.0,2150.0,3.0,0.0,0.0,3.0,8.0,0.0,98122.0,47.6102,-122.314,2010.0,3200.0,15.0
525000.0,3.0,1.0,6800.0,1.0,0.0,0.0,3.0,7.0,0.0,98105.0,47.6706,-122.268,1500.0,6800.0,72.0
235000.0,3.0,2.0,8724.0,1.0,0.0,0.0,4.0,7.0,0.0,98002.0,47.3056,-122.206,1390.0,7750.0,24.0
1210000.0,4.0,3.75,18069.0,2.0,0.0,3.0,3.0,11.0,0.0,98065.0,47.5348,-121.856,4080.0,14577.0,9.0
397950.0,4.0,1.75,8116.0,1.0,0.0,0.0,4.0,7.0,1180.0,98133.0,47.7635,-122.335,1670.0,8160.0,99.0
268000.0,3.0,1.75,7711.0,1.0,0.0,0.0,3.0,7.0,0.0,98002.0,47.284,-122.202,2100.0,7711.0,15.0
525000.0,3.0,1.0,4000.0,1.0,0.0,1.0,4.0,8.0,500.0,98118.0,47.5554,-122.266,1880.0,4000.0,66.0
549950.0,3.0,2.5,5860.0,2.0,0.0,0.0,3.0,8.0,0.0,98011.0,47.7557,-122.223,2680.0,5860.0,13.0
370000.0,3.0,1.75,6600.0,1.5,0.0,0.0,4.0,6.0,0.0,98033.0,47.6709,-122.185,1530.0,6600.0,44.0
299000.0,4.0,2.25,6693.0,2.0,0.0,0.0,3.0,7.0,0.0,98003.0,47.2774,-122.299,1650.0,6518.0,18.0
715000.0,6.0,2.75,5000.0,2.0,0.0,2.0,3.0,8.0,540.0,98107.0,47.6728,-122.362,1800.0,5000.0,38.0
430000.0,4.0,1.5,7200.0,1.0,0.0,0.0,3.0,7.0,0.0,98034.0,47.7207,-122.186,2060.0,7200.0,49.0
345000.0,3.0,1.75,7191.0,1.0,0.0,0.0,4.0,7.0,600.0,98058.0,47.4338,-122.168,1850.0,7490.0,40.0
1600000.0,3.0,3.25,19000.0,2.0,0.0,4.0,3.0,10.0,0.0,98177.0,47.724,-122.373,2740.0,18628.0,29.0
534640.0,3.0,2.5,3500.0,1.0,0.0,0.0,4.0,8.0,920.0,98072.0,47.736,-122.159,2030.0,3710.0,20.0
1225000.0,3.0,2.5,4500.0,2.0,0.0,2.0,3.0,8.0,880.0,98119.0,47.6463,-122.371,2310.0,4500.0,99.0
351000.0,4.0,2.5,7274.0,2.0,0.0,0.0,3.0,7.0,0.0,98031.0,47.3982,-122.171,2090.0,7656.0,18.0
745000.0,4.0,2.25,10409.0,2.0,0.0,0.0,3.0,8.0,0.0,98005.0,47.6351,-122.168,2040.0,10409.0,42.0
320000.0,2.0,1.0,5329.0,1.0,0.0,1.0,3.0,6.0,370.0,98126.0,47.5421,-122.378,1530.0,5330.0,85.0
555700.0,3.0,2.0,12420.0,1.0,0.0,0.0,4.0,7.0,0.0,98008.0,47.5888,-122.127,2230.0,12330.0,57.0
690000.0,4.0,2.5,35400.0,2.0,0.0,0.0,3.0,9.0,0.0,98072.0,47.7547,-122.114,3050.0,35252.0,23.0
449000.0,3.0,1.75,9697.0,1.0,0.0,0.0,4.0,7.0,0.0,98155.0,47.7564,-122.286,2060.0,20624.0,62.0
308500.0,2.0,1.0,6174.0,1.0,0.0,0.0,4.0,7.0,0.0,98155.0,47.7352,-122.328,1100.0,6174.0,64.0
340000.0,4.0,2.5,5868.0,2.0,0.0,0.0,3.0,9.0,0.0,98030.0,47.3831,-122.185,2665.0,6092.0,9.0
937750.0,4.0,2.75,3560.0,1.5,0.0,0.0,5.0,7.0,870.0,98115.0,47.6753,-122.304,1980.0,3800.0,98.0
725126.0,4.0,2.5,12369.0,2.0,0.0,0.0,3.0,10.0,0.0,98059.0,47.5273,-122.143,3770.0,12960.0,16.0
135000.0,3.0,1.0,3000.0,1.0,0.0,0.0,3.0,5.0,0.0,98178.0,47.494,-122.275,1010.0,6000.0,72.0
635000.0,4.0,2.5,7961.0,1.0,0.0,0.0,3.0,8.0,950.0,98125.0,47.7118,-122.29,1410.0,7959.0,46.0
245500.0,2.0,1.0,7500.0,1.0,0.0,0.0,3.0,6.0,0.0,98011.0,47.7644,-122.198,1970.0,8970.0,64.0
230000.0,6.0,1.5,36509.0,1.5,0.0,0.0,4.0,8.0,0.0,98001.0,47.2668,-122.252,1710.0,12000.0,111.0
425000.0,5.0,2.5,7875.0,1.0,0.0,0.0,4.0,7.0,980.0,98133.0,47.7543,-122.341,1840.0,5105.0,59.0
220000.0,2.0,1.0,10423.0,1.5,0.0,0.0,3.0,7.0,0.0,98125.0,47.705,-122.313,2240.0,10200.0,50.0
370000.0,3.0,2.0,9100.0,1.5,0.0,0.0,3.0,8.0,0.0,98155.0,47.7522,-122.304,1620.0,9519.0,75.0
390000.0,3.0,2.0,16815.0,1.0,0.0,0.0,5.0,7.0,880.0,98059.0,47.4837,-122.11,1810.0,16732.0,42.0
239000.0,3.0,1.75,16480.0,1.0,0.0,0.0,4.0,7.0,0.0,98042.0,47.364,-122.162,1520.0,10451.0,46.0
345000.0,4.0,2.25,7350.0,2.0,0.0,0.0,3.0,8.0,0.0,98058.0,47.4512,-122.131,2170.0,7350.0,42.0
289000.0,3.0,2.5,8304.0,1.0,0.0,0.0,4.0,7.0,0.0,98030.0,47.3558,-122.173,1680.0,7508.0,29.0
285000.0,5.0,1.5,8050.0,1.5,0.0,0.0,4.0,7.0,0.0,98198.0,47.3668,-122.312,1690.0,8151.0,53.0
147400.0,3.0,2.0,9225.0,1.0,0.0,0.0,2.0,7.0,0.0,98146.0,47.4842,-122.346,1410.0,9840.0,59.0
600000.0,2.0,1.0,4636.0,1.0,0.0,0.0,3.0,7.0,0.0,98112.0,47.6393,-122.301,1940.0,4635.0,91.0
245000.0,3.0,2.25,10794.0,1.0,0.0,0.0,3.0,7.0,670.0,98178.0,47.4911,-122.224,2230.0,10753.0,47.0
520000.0,3.0,2.25,10794.0,1.0,0.0,0.0,3.0,7.0,670.0,98178.0,47.4911,-122.224,2230.0,10753.0,48.0
352500.0,3.0,2.25,14110.0,1.0,0.0,2.0,3.0,7.0,240.0,98065.0,47.5336,-121.76,1560.0,18336.0,27.0
448000.0,5.0,3.5,24684.0,2.0,0.0,0.0,3.0,9.0,980.0,98038.0,47.3832,-122.057,2880.0,26023.0,17.0
270000.0,4.0,2.75,7150.0,1.0,0.0,0.0,3.0,7.0,1240.0,98032.0,47.3662,-122.282,1790.0,7150.0,51.0
872500.0,3.0,2.5,6000.0,1.0,0.0,0.0,3.0,8.0,200.0,98109.0,47.6334,-122.35,1820.0,4920.0,63.0
225000.0,3.0,1.5,7221.0,1.0,0.0,0.0,3.0,7.0,680.0,98168.0,47.4962,-122.32,1770.0,8083.0,52.0
735000.0,4.0,2.0,6000.0,1.5,0.0,0.0,4.0,9.0,0.0,98119.0,47.6505,-122.375,1900.0,6000.0,103.0
375000.0,3.0,1.0,8400.0,1.0,0.0,0.0,3.0,7.0,0.0,98034.0,47.7253,-122.197,1680.0,8000.0,43.0
169000.0,3.0,1.75,9775.0,1.0,0.0,0.0,3.0,8.0,0.0,98032.0,47.3731,-122.286,1970.0,8400.0,36.0
279950.0,3.0,1.75,9775.0,1.0,0.0,0.0,3.0,8.0,0.0,98032.0,47.3731,-122.286,1970.0,8400.0,37.0
310000.0,3.0,2.25,2345.0,2.0,0.0,0.0,3.0,7.0,210.0,98118.0,47.5419,-122.288,1760.0,1958.0,11.0
975000.0,4.0,2.5,35083.0,2.0,0.0,0.0,4.0,9.0,0.0,98005.0,47.6337,-122.154,3340.0,24501.0,36.0
650000.0,10.0,2.0,11914.0,2.0,0.0,0.0,4.0,7.0,600.0,98006.0,47.5705,-122.175,2040.0,11914.0,56.0
930000.0,2.0,1.5,4500.0,1.0,0.0,2.0,3.0,7.0,800.0,98109.0,47.6305,-122.347,2270.0,3840.0,72.0
412000.0,4.0,1.5,5000.0,1.0,0.0,0.0,3.0,7.0,980.0,98106.0,47.5688,-122.363,1300.0,5000.0,103.0
225000.0,3.0,1.0,10200.0,1.0,0.0,0.0,3.0,6.0,0.0,98178.0,47.4902,-122.256,1800.0,8283.0,50.0
507000.0,3.0,2.5,7201.0,2.0,0.0,0.0,3.0,8.0,0.0,98133.0,47.7174,-122.337,1930.0,7206.0,11.0
230000.0,3.0,2.5,3011.0,2.0,0.0,0.0,3.0,7.0,0.0,98038.0,47.3839,-122.038,1060.0,3232.0,19.0
316000.0,1.0,2.0,188465.0,2.0,0.0,0.0,3.0,10.0,0.0,98045.0,47.4506,-121.768,1780.0,21094.0,14.0
616200.0,5.0,3.25,4832.0,2.0,0.0,0.0,3.0,9.0,890.0,98065.0,47.5202,-121.885,2660.0,4832.0,0.0
509900.0,3.0,1.75,53578.0,1.0,0.0,0.0,3.0,8.0,0.0,98053.0,47.6546,-122.049,2290.0,52707.0,30.0
370000.0,4.0,2.5,7753.0,2.0,0.0,0.0,3.0,8.0,0.0,98058.0,47.4237,-122.162,2140.0,7615.0,28.0
619100.0,3.0,1.75,7030.0,1.0,0.0,0.0,3.0,7.0,0.0,98033.0,47.6999,-122.17,1820.0,7500.0,38.0
805000.0,3.0,2.25,11250.0,1.0,0.0,1.0,5.0,8.0,570.0,98166.0,47.4534,-122.372,2030.0,11250.0,58.0
612125.0,2.0,1.5,6000.0,1.0,0.0,0.0,3.0,7.0,580.0,98119.0,47.6517,-122.374,1670.0,6000.0,65.0
350000.0,2.0,1.5,937.0,3.0,0.0,0.0,3.0,8.0,0.0,98115.0,47.6761,-122.3,1100.0,3200.0,11.0
225000.0,2.0,1.0,15000.0,1.0,0.0,0.0,3.0,7.0,0.0,98055.0,47.4312,-122.195,1450.0,15000.0,54.0
335000.0,3.0,2.5,5701.0,2.0,0.0,0.0,3.0,8.0,0.0,98042.0,47.3449,-122.151,2389.0,5702.0,6.0
972800.0,5.0,3.25,10457.0,2.0,0.0,0.0,3.0,11.0,0.0,98059.0,47.5198,-122.157,3500.0,11734.0,14.0
500000.0,3.0,1.75,48096.0,1.0,0.0,0.0,3.0,7.0,0.0,98053.0,47.6745,-122.061,2070.0,35160.0,42.0
415000.0,3.0,1.5,8400.0,1.0,0.0,0.0,4.0,7.0,0.0,98008.0,47.6219,-122.115,1320.0,8400.0,48.0
399000.0,3.0,3.0,10479.0,2.0,0.0,0.0,4.0,7.0,530.0,98106.0,47.5529,-122.356,1530.0,5244.0,64.0
376000.0,2.0,1.0,4000.0,1.0,0.0,0.0,3.0,7.0,0.0,98199.0,47.6575,-122.394,1150.0,4288.0,67.0
340000.0,3.0,2.0,3378.0,1.0,0.0,0.0,3.0,7.0,750.0,98136.0,47.5371,-122.393,1870.0,1872.0,101.0
490000.0,5.0,2.75,7200.0,2.0,0.0,0.0,3.0,8.0,0.0,98059.0,47.4955,-122.16,2710.0,7620.0,17.0
374000.0,4.0,2.5,6260.0,2.0,0.0,0.0,3.0,7.0,0.0,98056.0,47.4858,-122.185,2160.0,3600.0,10.0
852000.0,4.0,1.0,3588.0,1.5,0.0,0.0,4.0,7.0,750.0,98115.0,47.6854,-122.308,1740.0,3588.0,88.0
473000.0,3.0,2.25,12309.0,2.0,0.0,0.0,3.0,7.0,0.0,98074.0,47.6188,-122.029,2030.0,13963.0,27.0
540000.0,3.0,1.75,25992.0,1.0,0.0,0.0,3.0,8.0,620.0,98029.0,47.5521,-122.03,2590.0,29250.0,47.0
431000.0,2.0,2.0,12530.0,1.0,0.0,0.0,3.0,8.0,420.0,98155.0,47.7499,-122.29,1940.0,12530.0,55.0
435000.0,4.0,3.0,7245.0,1.0,0.0,0.0,3.0,7.0,860.0,98155.0,47.7722,-122.315,1740.0,7571.0,36.0
1051000.0,4.0,3.0,33976.0,1.0,0.0,3.0,5.0,8.0,1460.0,98008.0,47.6164,-122.104,2970.0,15210.0,50.0
450000.0,3.0,2.75,892.0,2.0,0.0,0.0,3.0,8.0,210.0,98116.0,47.5826,-122.387,1250.0,1296.0,4.0
157500.0,3.0,1.0,27008.0,1.0,0.0,0.0,3.0,6.0,140.0,98178.0,47.4963,-122.249,1280.0,8890.0,80.0
244000.0,3.0,1.75,7475.0,1.0,0.0,0.0,4.0,8.0,0.0,98023.0,47.3155,-122.365,1940.0,7475.0,38.0
550000.0,3.0,2.5,10603.0,2.0,0.0,0.0,3.0,9.0,0.0,98011.0,47.7528,-122.195,2580.0,10603.0,14.0
975000.0,4.0,2.5,183387.0,2.0,0.0,0.0,3.0,10.0,0.0,98053.0,47.633,-121.972,2260.0,34613.0,14.0
426500.0,4.0,2.75,88426.0,1.0,0.0,0.0,3.0,6.0,0.0,98038.0,47.399,-122.011,2150.0,63162.0,25.0
350000.0,3.0,1.0,3876.0,1.5,0.0,0.0,5.0,7.0,700.0,98144.0,47.575,-122.288,1360.0,4080.0,110.0
615000.0,3.0,1.0,3876.0,1.5,0.0,0.0,5.0,7.0,700.0,98144.0,47.575,-122.288,1360.0,4080.0,111.0
542000.0,3.0,2.25,12056.0,2.0,0.0,0.0,3.0,8.0,0.0,98052.0,47.7148,-122.101,2320.0,12025.0,30.0
710000.0,4.0,1.75,6000.0,1.0,0.0,3.0,5.0,7.0,1000.0,98109.0,47.6428,-122.348,2610.0,4377.0,58.0
289950.0,3.0,2.5,9450.0,1.0,0.0,0.0,3.0,8.0,0.0,98001.0,47.3196,-122.272,2200.0,8582.0,27.0
528000.0,2.0,1.0,5100.0,1.5,0.0,0.0,4.0,7.0,140.0,98117.0,47.6805,-122.384,1260.0,5100.0,89.0
471000.0,2.0,1.0,5100.0,1.0,0.0,0.0,4.0,7.0,0.0,98117.0,47.6779,-122.384,1550.0,5100.0,66.0
250000.0,4.0,2.75,6643.0,2.0,0.0,0.0,3.0,8.0,0.0,98001.0,47.2601,-122.286,2400.0,6472.0,13.0
155000.0,3.0,1.5,8400.0,1.0,0.0,0.0,3.0,7.0,0.0,98003.0,47.3284,-122.331,1230.0,8400.0,48.0
515000.0,4.0,1.5,8160.0,1.5,0.0,0.0,4.0,7.0,340.0,98177.0,47.7243,-122.363,1600.0,8160.0,68.0
336600.0,3.0,2.25,8464.0,2.0,0.0,0.0,3.0,7.0,0.0,98038.0,47.3618,-122.033,1975.0,8515.0,20.0
915000.0,3.0,2.25,2750.0,2.0,0.0,0.0,5.0,8.0,810.0,98109.0,47.6339,-122.354,2200.0,5160.0,90.0
350000.0,2.0,1.75,7242.0,2.0,0.0,0.0,4.0,7.0,0.0,98034.0,47.7065,-122.235,1800.0,7321.0,30.0
1300000.0,4.0,1.75,21600.0,1.0,0.0,0.0,4.0,8.0,0.0,98004.0,47.6245,-122.227,2920.0,20330.0,48.0
175000.0,3.0,1.0,6164.0,1.0,0.0,0.0,3.0,7.0,0.0,98001.0,47.3377,-122.291,1320.0,7920.0,48.0
545000.0,2.0,2.0,3880.0,1.0,0.0,0.0,4.0,7.0,0.0,98117.0,47.6844,-122.392,1430.0,3880.0,66.0
475000.0,4.0,3.0,5400.0,2.0,0.0,2.0,4.0,7.0,800.0,98178.0,47.5099,-122.26,2400.0,5400.0,49.0
390000.0,2.0,1.0,11505.0,1.0,0.0,0.0,3.0,5.0,0.0,98059.0,47.499,-122.157,2180.0,11505.0,12.0
645000.0,4.0,2.5,14000.0,2.0,0.0,0.0,3.0,8.0,0.0,98019.0,47.7306,-121.973,2650.0,14564.0,19.0
410000.0,3.0,1.5,8187.0,1.0,0.0,0.0,4.0,8.0,850.0,98155.0,47.7573,-122.278,2020.0,14092.0,60.0
480000.0,4.0,2.5,9861.0,2.0,0.0,2.0,3.0,8.0,0.0,98045.0,47.4817,-121.802,2390.0,9761.0,18.0
725000.0,3.0,1.75,6000.0,2.0,0.0,2.0,4.0,8.0,0.0,98144.0,47.5981,-122.288,3030.0,7119.0,55.0
1150000.0,6.0,4.5,219542.0,2.0,0.0,0.0,3.0,11.0,1940.0,98029.0,47.5622,-122.003,2010.0,32362.0,18.0
300000.0,2.0,1.0,11919.0,1.0,0.0,0.0,3.0,6.0,0.0,98155.0,47.7461,-122.322,1220.0,11240.0,67.0
752000.0,4.0,2.5,8178.0,1.0,0.0,2.0,3.0,8.0,860.0,98118.0,47.5483,-122.261,2050.0,7500.0,54.0
585000.0,4.0,2.5,3720.0,2.0,0.0,0.0,3.0,8.0,0.0,98029.0,47.5503,-121.997,1720.0,3720.0,10.0
678700.0,3.0,1.75,10548.0,1.0,0.0,0.0,4.0,8.0,670.0,98033.0,47.6669,-122.179,2500.0,8548.0,42.0
603000.0,4.0,2.25,11155.0,2.0,0.0,0.0,3.0,9.0,0.0,98074.0,47.6386,-122.058,2660.0,11900.0,40.0
715000.0,3.0,1.75,7276.0,1.5,0.0,4.0,4.0,7.0,500.0,98117.0,47.6989,-122.399,2300.0,8088.0,87.0
1395000.0,4.0,3.0,128502.0,2.0,0.0,2.0,4.0,10.0,0.0,98072.0,47.7448,-122.117,3260.0,79714.0,33.0
1085000.0,3.0,2.5,7500.0,2.0,0.0,3.0,3.0,11.0,0.0,98034.0,47.7049,-122.224,2580.0,5918.0,18.0
467500.0,2.0,1.75,4800.0,1.0,0.0,0.0,4.0,7.0,740.0,98136.0,47.5496,-122.391,1400.0,6000.0,97.0
359000.0,3.0,2.25,7218.0,1.0,0.0,0.0,3.0,7.0,420.0,98133.0,47.7237,-122.335,1690.0,7459.0,29.0
745000.0,4.0,2.0,4520.0,1.0,0.0,0.0,3.0,8.0,1000.0,98116.0,47.58,-122.405,1680.0,4520.0,92.0
450000.0,3.0,2.25,42180.0,1.0,0.0,0.0,4.0,7.0,0.0,98042.0,47.3549,-122.111,1440.0,42180.0,36.0
935000.0,3.0,2.0,2000.0,1.5,0.0,0.0,3.0,8.0,660.0,98109.0,47.6384,-122.35,1590.0,4000.0,105.0
615000.0,3.0,2.5,3128.0,2.0,0.0,0.0,3.0,8.0,90.0,98027.0,47.5456,-122.016,2160.0,2240.0,5.0
1031000.0,3.0,2.5,35741.0,2.0,0.0,0.0,3.0,7.0,0.0,98033.0,47.6642,-122.171,2710.0,8865.0,38.0
283500.0,4.0,2.5,5577.0,2.0,0.0,0.0,3.0,7.0,0.0,98092.0,47.3191,-122.191,2020.0,6400.0,16.0
340000.0,2.0,1.0,7102.0,1.0,0.0,0.0,3.0,6.0,0.0,98177.0,47.7042,-122.369,1450.0,7102.0,67.0
370000.0,4.0,2.5,9264.0,2.0,0.0,0.0,3.0,8.0,0.0,98188.0,47.4449,-122.274,2320.0,9129.0,21.0
1150000.0,3.0,2.5,9624.0,2.0,0.0,0.0,3.0,10.0,0.0,98006.0,47.5642,-122.127,3650.0,8321.0,15.0
265000.0,4.0,1.0,9533.0,1.0,0.0,0.0,3.0,7.0,860.0,98031.0,47.4139,-122.208,1940.0,8839.0,52.0
480000.0,4.0,2.25,2370.0,2.0,0.0,0.0,3.0,8.0,830.0,98122.0,47.6109,-122.303,1530.0,2370.0,106.0
667500.0,3.0,2.0,3800.0,1.0,0.0,0.0,5.0,7.0,850.0,98115.0,47.6841,-122.309,1700.0,3800.0,87.0
1398000.0,3.0,2.5,10044.0,2.0,0.0,0.0,4.0,10.0,0.0,98004.0,47.5845,-122.199,2420.0,12287.0,26.0
465000.0,3.0,2.25,7500.0,1.0,0.0,0.0,4.0,7.0,1030.0,98166.0,47.4608,-122.354,1970.0,9598.0,48.0
192500.0,1.0,1.0,63737.0,1.0,0.0,2.0,5.0,5.0,0.0,98022.0,47.2163,-121.984,1350.0,46762.0,90.0
345000.0,3.0,1.0,5600.0,1.0,0.0,0.0,4.0,6.0,300.0,98146.0,47.5116,-122.379,1310.0,5600.0,72.0
439800.0,3.0,1.5,6900.0,1.0,0.0,0.0,5.0,7.0,0.0,98007.0,47.6023,-122.132,1300.0,7000.0,58.0
468000.0,4.0,1.75,8580.0,1.0,0.0,0.0,4.0,7.0,920.0,98011.0,47.7633,-122.199,2250.0,10032.0,56.0
775000.0,4.0,2.5,8473.0,1.0,0.0,0.0,4.0,8.0,820.0,98033.0,47.6608,-122.19,2070.0,9499.0,38.0
684680.0,4.0,2.25,9360.0,2.0,0.0,0.0,4.0,8.0,0.0,98052.0,47.6518,-122.123,2370.0,9720.0,35.0
910000.0,4.0,3.5,27699.0,2.0,0.0,0.0,3.0,11.0,0.0,98052.0,47.7173,-122.098,3800.0,35880.0,25.0
375000.0,3.0,1.75,22470.0,1.0,0.0,0.0,4.0,7.0,0.0,98028.0,47.7595,-122.23,1940.0,15999.0,38.0
250000.0,3.0,2.5,6600.0,2.0,0.0,0.0,3.0,7.0,0.0,98003.0,47.2827,-122.302,1660.0,7689.0,20.0
442500.0,4.0,2.25,7575.0,1.0,0.0,0.0,4.0,7.0,450.0,98034.0,47.7328,-122.198,1820.0,7500.0,41.0
900000.0,3.0,3.5,217697.0,1.5,0.0,3.0,3.0,10.0,0.0,98092.0,47.2604,-122.139,2710.0,217790.0,14.0
699000.0,3.0,2.0,4080.0,2.0,0.0,2.0,3.0,8.0,0.0,98107.0,47.6735,-122.401,2160.0,5400.0,77.0
360000.0,4.0,2.0,18768.0,1.0,0.0,0.0,5.0,8.0,0.0,98001.0,47.3182,-122.279,1230.0,15750.0,49.0
675000.0,5.0,2.0,21000.0,1.5,0.0,0.0,3.0,8.0,0.0,98033.0,47.677,-122.165,1940.0,8085.0,49.0
345000.0,2.0,1.0,8081.0,1.0,0.0,0.0,4.0,7.0,0.0,98133.0,47.7064,-122.355,1220.0,7800.0,93.0
229000.0,4.0,1.0,5000.0,1.5,0.0,0.0,3.0,7.0,0.0,98106.0,47.5457,-122.363,1640.0,5164.0,87.0
300000.0,3.0,1.0,12415.0,1.5,0.0,0.0,3.0,6.0,0.0,98070.0,47.3719,-122.461,1620.0,12415.0,107.0
392500.0,3.0,3.25,1289.0,3.0,0.0,0.0,3.0,8.0,0.0,98117.0,47.6957,-122.375,1600.0,1376.0,16.0
552000.0,3.0,1.0,2300.0,1.0,0.0,0.0,4.0,7.0,300.0,98117.0,47.6797,-122.384,1430.0,5100.0,102.0
457000.0,2.0,1.75,7192.0,1.0,0.0,0.0,3.0,7.0,640.0,98125.0,47.7038,-122.317,1860.0,7140.0,74.0
518000.0,4.0,2.5,13760.0,2.0,0.0,0.0,3.0,8.0,0.0,98019.0,47.7334,-121.97,2350.0,14029.0,21.0
237000.0,3.0,2.0,6634.0,1.0,0.0,0.0,4.0,7.0,0.0,98031.0,47.4097,-122.193,1560.0,7200.0,29.0
399950.0,3.0,2.25,11997.0,1.0,0.0,0.0,3.0,7.0,300.0,98065.0,47.5378,-121.742,1820.0,36590.0,27.0
605000.0,3.0,2.25,17114.0,2.0,0.0,0.0,3.0,7.0,0.0,98155.0,47.7537,-122.296,2360.0,14893.0,25.0
295000.0,4.0,2.5,8198.0,2.0,0.0,0.0,3.0,7.0,0.0,98031.0,47.4079,-122.186,1850.0,7924.0,21.0
513000.0,4.0,2.5,8040.0,1.0,0.0,0.0,3.0,7.0,550.0,98034.0,47.7283,-122.218,2080.0,7200.0,37.0
772500.0,4.0,2.5,4290.0,2.0,0.0,0.0,3.0,9.0,0.0,98033.0,47.6874,-122.161,3220.0,5083.0,10.0
765000.0,4.0,2.5,4290.0,2.0,0.0,0.0,3.0,9.0,0.0,98033.0,47.6874,-122.161,3220.0,5083.0,10.0
696950.0,4.0,2.75,5376.0,1.5,0.0,0.0,4.0,7.0,900.0,98117.0,47.6865,-122.396,1920.0,5264.0,94.0
329000.0,3.0,1.0,5650.0,1.5,0.0,0.0,3.0,7.0,0.0,98178.0,47.5065,-122.249,1610.0,5650.0,87.0
339999.0,3.0,2.5,8093.0,2.0,0.0,0.0,3.0,8.0,0.0,98092.0,47.3257,-122.17,1860.0,6762.0,19.0
364500.0,3.0,1.0,9506.0,1.0,0.0,0.0,3.0,7.0,0.0,98125.0,47.7317,-122.31,1520.0,8469.0,55.0
607500.0,5.0,1.75,6000.0,1.5,0.0,0.0,3.0,7.0,800.0,98199.0,47.648,-122.384,1550.0,1715.0,91.0
550000.0,3.0,1.0,6664.0,1.0,0.0,0.0,3.0,6.0,0.0,98033.0,47.6855,-122.199,1690.0,6564.0,54.0
479900.0,4.0,2.0,9750.0,1.0,0.0,0.0,3.0,8.0,880.0,98028.0,47.7438,-122.229,1980.0,9750.0,55.0
1120280.0,4.0,4.0,1774.0,3.0,0.0,2.0,3.0,9.0,430.0,98119.0,47.6362,-122.369,2160.0,2400.0,2.0
192000.0,2.0,1.0,10540.0,1.0,0.0,0.0,3.0,6.0,0.0,98166.0,47.438,-122.336,890.0,10540.0,61.0
